Ditta,Rag. Soc.(attivita'),Tipo_stampa,DataStoDit,DataStoAna,CodAnacf,DataInizio,DataFine,CodiceConto,Descr_conto,ContoChiusura,Saldo_apertura,Progr_dare,Progr_avere,Saldo_preced,Num_riga,Data_registraz,Cod_causale,Descrizione,CodiceControp,Descr_controp,Num_documento,Num_documento_ori,Data_documento,Importo_dare,Importo_avere,Importo_saldo,Attivita_ETS,Codice_UnProd,Descr_UnProD,CodAnacfControp,DescrAgg,DescrAgg2,DescrAgg3
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"351,7",,"351,7",30,19/02/2025,100,PAG.TO BOOKING  NON DOCUMENTAT,24/05/2003,CARTA DI CREDITO 2784,,,,"65,96",,"417,66",,0,,27038,NON DOCUMENTATO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"417,66",,"417,66",31,26/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"430,26",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"430,26",,"430,26",32,26/02/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"442,86",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"442,86",,"442,86",33,26/02/2025,100,PAG.TO ASTORIA  BOUTIQUE,24/05/2004,CARTA DI CREDITO 8158,,,,90,,"532,86",,0,,27038,BOUTIQUE,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"532,86",,"532,86",34,04/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"535,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"535,76",,"535,76",35,04/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"538,66",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"538,66",,"538,66",36,04/03/2025,100,PAG.TO          BOLOGNA,24/05/2003,CARTA DI CREDITO 2784,,,,45,,"583,66",,0,,27038,BOLOGNA,AIRPORT NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"583,66",,"583,66",37,05/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"4,1",,"587,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"587,76",,"587,76",38,06/03/2025,100,PAG.TO TVM      9897 BOLOGNA,24/05/2004,CARTA DI CREDITO 8158,,,,"12,8",,"600,56",,0,,27038,9897 BOLOGNA,TRASPORTO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"600,56",,"600,56",39,07/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,2",,"602,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"602,76",,"602,76",40,10/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"6,4",,"609,16",,0,,27038,PEDAGGIO,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"609,16",,"609,16",41,10/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"6,4",,"615,56",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"615,56",,"615,56",42,11/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"628,16",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"628,16",,"628,16",43,11/03/2025,100,PAG.TO BRENNERO VIPITENO PEDAG,24/05/2004,CARTA DI CREDITO 8158,,,,29,,"657,16",,0,,27038,VIPITENO PEDAGGI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"657,16",,"657,16",44,12/03/2025,100,PAG.TO ASFINAG  PEDAGGI,24/05/2004,CARTA DI CREDITO 8158,,,,12,,"669,16",,0,,27038,PEDAGGI,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"669,16",,"669,16",45,14/03/2025,100,PAG.TO PARCHEGG TG PSD BUSINES,24/05/2004,CARTA DI CREDITO 8158,,,,"5,4",,"674,56",,0,,27038,TG PSD BUSINESS,CENTER,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"674,56",,"674,56",46,17/03/2025,100,PAG.TO ASFINAG  PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,12,,"686,56",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"686,56",,"686,56",47,17/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"699,16",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"699,16",,"699,16",48,17/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,29,,"728,16",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"728,16",,"728,16",49,20/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"731,66",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"731,66",,"731,66",50,20/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"735,16",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"735,16",,"735,16",51,25/03/2025,100,PAG.TO ITP SPA  PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"14,5",,"749,66",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"749,66",,"749,66",52,25/03/2025,100,PAG.TO ITP SPA  PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"29,2",,"778,86",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"778,86",,"778,86",53,25/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"14,9",,"793,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"793,76",,"793,76",54,25/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"806,36",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"806,36",,"806,36",55,25/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"818,96",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"818,96",,"818,96",56,25/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"822,46",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"822,46",,"822,46",57,25/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"825,96",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"825,96",,"825,96",58,25/03/2025,100,PAG.TO          2351 TORINO,24/05/2003,CARTA DI CREDITO 2784,,,,6,,"831,96",,0,,27038,2351 TORINO,PARCHEGGIO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"831,96",,"831,96",59,26/03/2025,100,PAG.TO IVREA TO PIACENZA TO PE,24/05/2004,CARTA DI CREDITO 8158,,,,"1,9",,"833,86",,0,,27038,PIACENZA TO PEDAGG,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"833,86",,"833,86",60,26/03/2025,100,PAG.TO IVREA TO PIACENZA TO PE,24/05/2004,CARTA DI CREDITO 8158,,,,"1,9",,"835,76",,0,,27038,PIACENZA TO PEDAGG,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"835,76",,"835,76",61,27/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"839,26",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"839,26",,"839,26",62,27/03/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"3,5",,"842,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"842,76",,"842,76",63,02/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"855,36",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"855,36",,"855,36",64,02/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"867,96",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"867,96",,"867,96",65,02/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,9",,"870,86",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"870,86",,"870,86",66,02/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,9",,"873,76",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"873,76",,"873,76",67,03/04/2025,100,PAG.TO          TRENITALIA NON,24/05/2004,CARTA DI CREDITO 8158,,,,"4,85",,"878,61",,0,,27038,TRENITALIA NON,DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"878,61",,"878,61",68,04/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"881,51",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"881,51",,"881,51",69,07/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"884,41",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"884,41",,"884,41",70,07/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"887,31",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"887,31",,"887,31",71,09/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"890,21",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"890,21",,"890,21",72,09/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"893,11",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"893,11",,"893,11",73,10/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"6,4",,"899,51",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"899,51",,"899,51",74,10/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"6,4",,"905,91",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"905,91",,"905,91",75,14/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"908,81",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"908,81",,"908,81",76,14/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"911,71",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"911,71",,"911,71",77,17/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"924,31",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"924,31",,"924,31",78,17/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"11,3",,"935,61",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"935,61",,"935,61",79,17/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"948,21",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"948,21",,"948,21",80,17/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"17,2",,"965,41",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"965,41",,"965,41",81,17/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,2",,"973,61",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"973,61",,"973,61",82,23/04/2025,100,PAG.TO          BOOKING,24/05/2003,CARTA DI CREDITO 2784,,,,"116,64",,"1.090,25",,0,,27038,BOOKING,NON DOCUMENTATO,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.090,25",,"1.090,25",83,29/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"1.102,85",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.102,85",,"1.102,85",84,29/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"1.115,45",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.115,45",,"1.115,45",85,29/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"1.118,35",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.118,35",,"1.118,35",86,29/04/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"1.121,25",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.121,25",,"1.121,25",87,12/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"1.133,85",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.133,85",,"1.133,85",88,12/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,8",,"1.136,65",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.136,65",,"1.136,65",89,12/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"1.149,25",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.149,25",,"1.149,25",90,12/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,2",,"1.151,45",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.151,45",,"1.151,45",91,12/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"5,5",,"1.156,95",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.156,95",,"1.156,95",92,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"12,6",,"1.169,55",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.169,55",,"1.169,55",93,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"8,9",,"1.178,45",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.178,45",,"1.178,45",94,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"8,3",,"1.186,75",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.186,75",,"1.186,75",95,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"1.189,65",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.189,65",,"1.189,65",96,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,9",,"1.192,55",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.192,55",,"1.192,55",97,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,10,,"1.202,55",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.202,55",,"1.202,55",98,13/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,"2,2",,"1.204,75",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.204,75",,"1.204,75",99,16/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,10,,"1.214,75",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.214,75",,"1.214,75",100,16/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2003,CARTA DI CREDITO 2784,,,,10,,"1.224,75",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.224,75",,"1.224,75",101,19/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"2,5",,"1.227,25",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.227,25",,"1.227,25",102,19/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,"10,2",,"1.237,45",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.237,45",,"1.237,45",103,19/05/2025,100,PAG.TO ASPIT    PEDAGGIO,24/05/2004,CARTA DI CREDITO 8158,,,,10,,"1.247,45",,0,,27038,PEDAGGIO,,
3101,AWENTIA S.R.L.,PARTITARIO,31/08/2025,,27038,01/01/2025,31/08/2025,68/05/430,SPESE VIAGGI INDEDUCIBILI,99/05/005,,"1.247,45",,"1.247,45",104,19/05/2025,100,PAG.TO BKG      HOTEL AT,24/05/2003,CARTA DI CREDITO 2784,,,,115,,"1.362,45",,0,,27038,HOTEL AT,BOOKING,
